"X249.91"	"X249.72"	"X249.25"	"X248.8"	"X248.66"	"X248.21"	"X247.38"	"X246.78"	"X245.93"	"X245.78"	"X245.57"	"X244.96"	"X244.42"	"X244.31"	"X244.14"	"X243.8"	"X243.51"	"X242.7"	"X242.48"	"X242.16"	"X241.76"	"X241.3"	"X241.06"	"X240.72"	"X240.61"	"X240.41"	"X240.29"	"X240.04"	"X239.16"	"X238.44"	"X238.06"	"X237.96"	"X237.61"	"X237.09"	"X236.81"	"X236.51"	"X235.4"	"X234.93"	"X234.37"	"X233.37"	"X232.24"	"X231.12"	"X230.89"	"X230.75"	"X229.42"	"X228.97"	"X228.47"	"X227.87"	"X227.1"	"X226.63"	"X226.33"	"X226.01"	"X225.31"	"X225.01"	"X222.81"	"X221.39"	"X221.11"	"X220.55"	"X220.27"	"X220.12"	"X219.8"	"X219.36"	"X218.94"	"X218.15"	"X217.26"	"X216.96"	"X216.86"	"X216.61"	"X215.68"	"X215.18"	"X214.79"	"X214.71"	"X213.23"	"X212.44"	"X211.92"	"X211.8"	"X211.57"	"X211.04"	"X210.12"	"X209.64"	"X209.09"	"X208.24"	"X207.69"	"X207.05"	"X206.63"	"X206.13"	"X205.5"	"X205.23"	"X204.62"	"X204.09"	"X203.8"	"X203.28"	"X202.91"	"X202.68"	"X202.42"	"X202.07"	"X201.54"	"X201.28"	"X201.11"	"X200.38"	"X200"	"X199.88"	"X199.69"	"X199.38"	"X199.25"	"X199.11"	"X198.99"	"X198.47"	"X198.15"	"X197.79"	"X197.22"	"X196.59"	"X196.33"	"X196.23"	"X195.76"	"X195.37"	"X195.21"	"X194.61"	"X194.04"	"X193.58"	"X192.8"	"X192.19"	"X191.83"	"X191.69"	"X191.08"	"X189.98"	"X188.84"	"X187.29"	"X186.54"	"X185.53"	"X184.54"	"X184.25"	"X183.86"	"X182.81"	"X180.47"	"X180.13"	"X179.79"	"X179.14"	"X178.22"	"X177.37"	"X176.23"	"X175.33"	"X174.51"	"X173.25"	"X172.36"	"X171.16"	"X170.46"	"X169.98"	"X169.47"	"X169.17"	"X167.8"	"X166.09"	"X165.11"	"X164.51"	"X163.9"	"X163.33"	"X162.64"	"X160.5"	"X159.91"	"X159.55"	"X157.63"	"X157.35"	"X157.11"	"X155.72"	"X155.62"	"X155.31"	"X154.67"	"X154.12"	"X153.95"	"X153.52"	"X153.15"	"X152.97"	"X152.71"	"X152"	"X151.06"	"X150.18"	"X149.14"	"X149.03"	"X148.57"	"X147.93"	"X147.58"	"X147.5"	"X146.29"	"X145.14"	"X144.83"	"X144.71"	"X144.4"	"X143.22"	"X143.14"	"X142.81"	"X142.39"	"X142.31"	"X142.09"	"X141.27"	"X140.77"	"X140.29"	"X140.1"	"X139.77"	"X139.22"	"X138.79"	"X138.12"	"X137.83"	"X137.25"	"X136.71"	"X136.56"	"X136.28"	"X136.05"	"X135.93"	"X134.97"	"X134.45"	"X133.81"	"X132.26"	"X131.81"	"X131.35"	"X130.36"	"X129.96"	"X129.24"	"X127.7"	"X127.27"	"X126.93"	"X125.5"	"X125.08"	"X124.91"	"X123.75"	"X122.98"	"X122.46"	"X121.54"	"X120.33"	"X120.16"	"X119.95"	"X119.83"	"X118.66"	"X118.48"	"X118.39"	"X117.77"	"X117.28"	"X116.92"	"X116.64"	"X115.41"	"X115.25"	"X113.73"	"X113.18"	"X112.78"	"X112.31"	"X111.68"	"X111.08"	"X110.05"	"X109.03"	"X108.34"	"X107.77"	"X107.38"	"X107.26"	"X106.06"	"X105.88"	"X105.33"	"X104.18"	"X103.58"	"X103.31"	"X103.08"	"X102.94"	"X102.25"	"X101.58"	"X100.97"	"X100.23"	"X100.08"	"X100"	"X398.47"	"X396.98"	"X396.1"	"X395.18"	"X393.72"	"X392.63"	"X391.84"	"X389.18"	"X388.09"	"X387.4"	"X386.94"	"X385.75"	"X384.67"	"X383.8"	"X382.37"	"X381.31"	"X380.37"	"X379.41"	"X379.07"	"X378.39"	"X377.07"	"X376.34"	"X375.37"	"X374.35"	"X372.15"	"X371.15"	"X369.97"	"X368.42"	"X367.25"	"X366.48"	"X365.71"	"X364.69"	"X364.11"	"X362.2"	"X361.46"	"X360.55"	"X359.48"	"X357.96"	"X356.92"	"X356.24"	"X355.22"	"X354.83"	"X354.57"	"X353.19"	"X353.02"	"X352.36"	"X351.59"	"X351.06"	"X350.17"	"X349.06"	"X348.06"	"X347.17"	"X346.92"	"X346.6"	"X344.76"	"X344.14"	"X343.41"	"X342.87"	"X340.01"	"X339.45"	"X338.87"	"X337.98"	"X337.3"	"X335.95"	"X335.31"	"X333.7"	"X332.69"	"X331.68"	"X330.79"	"X329.46"	"X328.53"	"X327.86"	"X326.91"	"X325.66"	"X324.23"	"X323.15"	"X322.65"	"X321.86"	"X321.34"	"X320.8"	"X320.26"	"X319.45"	"X318.5"	"X318.07"	"X317.44"	"X316.13"	"X315.4"	"X314.45"	"X313.41"	"X312.81"	"X311.36"	"X310.13"	"X309.01"	"X308.04"	"X307.21"	"X306.65"	"X305.84"	"X304.98"	"X304.36"	"X303.46"	"X302.32"	"X301.13"	"X300.31"	"X299.33"	"X298.2"	"X297.33"	"X296.68"	"X296.28"	"X295.84"	"X295.11"	"X294.7"	"X294.41"	"X293.46"	"X292.26"	"X291.64"	"X290.67"	"X289.76"	"X289.44"	"X287.92"	"X285.52"	"X284.34"	"X283.31"	"X282.31"	"X281.28"	"X280.34"	"X279.71"	"X279.27"	"X278.62"	"X277.86"	"X277.34"	"X276.97"	"X276.51"	"X275.85"	"X275.55"	"X274.94"	"X274.38"	"X273.98"	"X272.97"	"X272.25"	"X271.67"	"X271.22"	"X270.38"	"X269.94"	"X269.34"	"X268.25"	"X267.33"	"X266.29"	"X265.74"	"X265.5"	"X265.27"	"X264.93"	"X264.59"	"X263.95"	"X263.33"	"X262.39"	"X261.5"	"X260.65"	"X259.31"	"X258.51"	"X258.18"	"X256.67"	"X256.2"	"X255.71"	"X255.41"	"X255.19"	"X254.95"	"X253.64"	"X253.1"	"X252.51"	"X252.04"	"X251.24"	"X250.13"	"X249.88"	"X249.39"	"X248.63"	"X248.21.1"	"X247.48"	"X246.4"	"X245.94"	"X245.13"	"X244.24"	"X243.3"	"X242.91"	"X242.28"	"X241.25"	"X240.27"	"X239.17"	"X238.54"	"X237.96.1"	"X237.34"	"X237.23"	"X236.92"	"X235.92"	"X235.34"	"X234.9"	"X234.3"	"X233.78"	"X233.6"	"X233.2"	"X232.33"	"X231.31"	"X229.27"	"X228.37"	"X227.91"	"X227.23"	"X226.71"	"X226.59"	"X226.08"	"X225.59"	"X225.4"	"X225.06"	"X224.48"	"X223.1"	"X221.94"	"X221.55"	"X221.4"	"X220.9"	"X220.12.1"	"X219.88"	"X219.25"	"X217.86"	"X216.17"	"X215.74"	"X214.89"	"X214.3"	"X213.58"	"X212.43"	"X211.75"	"X211.47"	"X211.32"	"X210.88"	"X210.54"	"X210.4"	"X209.37"	"X207.82"	"X207.4"	"X205.68"	"X204.76"	"X204.4"	"X204.27"	"X203.93"	"X203.45"	"X202.85"	"X202.3"	"X201.8"	"X201.29"	"X200.87"	"X200.47"	"X200.21"	"X199.73"	"X199.59"	"X199.14"	"X198.62"	"X198.06"	"X197.8"	"X197.67"	"X197.33"	"X196.16"	"X195.52"	"X194.87"	"X194.41"	"X194.24"	"X193.64"	"X192.66"	"X192.18"	"X191.54"	"X190.49"	"X189.59"	"X188.92"	"X188.78"	"X187.84"	"X187.32"	"X186.68"	"X186.03"	"X185.62"	"X184.15"	"X183.1"	"X182.88"	"X182.71"	"X182.57"	"X182.06"	"X180.35"	"X180.18"	"X179.61"	"X178.46"	"X177.68"	"X177.54"	"X177.01"	"X176.46"	"X176.01"	"X175.41"	"X174.89"	"X174.23"	"X173.26"	"X172.67"	"X171.89"	"X170.87"	"X170.33"	"X170.21"	"X170"	"X167.3"	"X166.78"	"X166.39"	"X165.67"	"X165.45"	"X164.96"	"X164.68"	"X164.05"	"X163.61"	"X162.06"	"X161.1"	"X159.6"	"X159.19"	"X158.73"	"X158.24"	"X157.93"	"X156.7"	"X156.48"	"X156.14"	"X155.71"	"X155.59"	"X155.47"	"X154.96"	"X154.47"	"X153.76"	"X153.3"	"X153"	"X152.25"	"X151.84"	"X150.52"	"X150.27"	"X149.73"	"X149.38"	"X147.65"	"X146.23"	"X145.56"	"X144.56"	"X144.05"	"X143.46"	"X141.78"	"X140.84"	"X140.3"	"X139.9"	"X139.21"	"X138.74"	"X137.4"	"X137.1"	"X136.89"	"X136.58"	"X135.93.1"	"X135.61"	"X135.34"	"X134.6"	"X133.7"	"X132.87"	"X132.03"	"X129.31"	"X129.01"	"X128.79"	"X128.65"	"X128.25"	"X127.15"	"X126.53"	"X125.99"	"X125.44"	"X124.48"	"X123.63"	"X123.12"	"X122.59"	"X121.9"	"X121.21"	"X120.22"	"X118.77"	"X118.63"	"X118.16"	"X117.51"	"X116.5"	"X115.96"	"X115.29"	"X114.83"	"X114.49"	"X114.29"	"X113.8"	"X112.79"	"X111.5"	"X111.37"	"X111.2"	"X110.73"	"X110.27"	"X109.76"	"X108.61"	"X107.78"	"X107.19"	"X106.88"	"X106.28"	"X105.02"	"X104.58"	"X103.94"	"X103.38"	"X102.16"	"X101.46"	"X100.78"	"X100.15"	"X100.1"
"2153"	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	1	1	0	0	0	1	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	1	0	0	0	1	0	0	1	0	1	1	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	1	0	0	0	0	0	0	0	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	1	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	1	1	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	1	1	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0	1	0	0	1	0	1	1	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	1	0	0	0	1	0	1	1	1	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	1	0	1	0	1	0	0	0	0	0	1	0	0	1	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	1	0	1	0	0	0	1	0	0
"2156"	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	1	1	0	0	0	1	0	0	1	0	1	0	0	0	0	1	1	1	0	1	1	0	0	1	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	1	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	1	1	0	0	0	0	0	1	1	0	0	1	1	0	0	1	0	0	1	0	0	1	0	0	0	0	0	1	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	1	1	0	1	1	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	1	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	1	0	0	1	0	0	0	1	0	0	1	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	1	0	0	0	1	0	1	0	1	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	1	1	0	1	0	0	0	1	0	0
"2158"	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	1	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	1	0	0	0	0	0	0	0	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	1	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	1	1	0	1	0	0	0	1	1	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	1	0	0	1	0	1	1	0	0	0	1	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	1	0	0	0	1	0	1	1	1	0	0	0	1	0	0	1	0	0	0	0	0	1	1	0	0	1	0	1	0	1	0	0	0	0	0	1	0	0	1	0	0	1	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	1	1	0	1	0	0	0	1	0	0
"2160"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	1	1	1	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	1	1	0	1	0	1	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	1	1	1	0	0	1	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	1	1	0	1	0	0	0	1	1	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	1	1	0	1	1	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0	1	0	0	1	0	1	1	0	0	0	1	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	1	0	0	0	1	0	1	1	1	0	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0	1	0	1	0	1	0	0	0	0	0	1	0	0	0	1	0	1	0	1	0	0	0	1	0	0	1	0	0	0	0	1	1	0	0	0	0	0	1	0	1	0	0	1	1	0	1	0	0	0	1	0	0
"2162"	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	1	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	1	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	1	1	0	0	1	0	1	0	0	0	0	1	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	1	0	0	0	1	0	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	1	0	1	0	0	0	0	0	1	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	1	0	1	0	0	0	1	0	0
"2163"	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	1	0	0	1	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	1	0	1	1	0	0	0	1	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	1	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	1	1	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	1	1	0	1	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	1	0	0	0	0	0	1	1	0	0	0	1	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	1	0	0	1	0	0	0	1	0	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	1	0	1	0	1	0	0	0	0	0	1	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	1	1	0	1	0	0	0	1	0	0
